review,rating,date,bank,source,sentiment_label,sentiment_score,themes
"Good job to the CBE team on this mobile app! It's designed in a way that's simple and intuitive to navigate, which is great for everyone. It effectively handles the essential banking tasks I need to perform regularly. It's a practical and reliable tool that makes everyday banking much more convenient. Thank you for this useful application.",5,2025-04-04,CBE,Google Play Store,POSITIVE,0.9998189806938171,ui_ux
ለኔ በጣም ምርጥ ነው ግን screenshot ማረግ ቢቻል ምርጥ ነበር,5,2025-04-04,CBE,Google Play Store,NEGATIVE,0.8819227814674377,other
before it was smooth and good. this time after the new update in 2025 i can not make screenshot of my recite. even the downlod button is very delayed in putting my recite in my gallery for simple proof. please fix this i am unable to show proof of payment to my clients. thankyou.,3,2025-04-04,CBE,Google Play Store,NEGATIVE,0.9973511695861816,transactions
cool ❤,4,2025-04-04,CBE,Google Play Store,POSITIVE,0.9997991919517517,other
Best app,5,2025-04-04,CBE,Google Play Store,POSITIVE,0.999686598777771,other
best banking App,4,2025-04-03,CBE,Google Play Store,POSITIVE,0.999736487865448,other
satisfied,5,2025-04-03,CBE,Google Play Store,POSITIVE,0.9997212290763855,other
this app is very necessary app many people found it,5,2025-04-03,CBE,Google Play Store,POSITIVE,0.9980692267417908,other
cbe very active Bank I'm using CBE app very very satisfaction,5,2025-04-03,CBE,Google Play Store,POSITIVE,0.989459753036499,other
It made life alot easier. I cant even imagine having to make all those transactions in person. So this app was crucial for me. Very good app. well done.,5,2025-04-03,CBE,Google Play Store,POSITIVE,0.9997400641441345,transactions
perfect,5,2025-04-03,CBE,Google Play Store,POSITIVE,0.9998517036437988,other
thankyou,5,2025-04-02,CBE,Google Play Store,POSITIVE,0.9998428821563721,other
I Like it,5,2025-04-02,CBE,Google Play Store,POSITIVE,0.9998593330383301,other
"I don't understand the reason, why I need to disable developer options to access the app, it has no security risks nor does it hinder the app's functionalities. This goes out to the dev, I hope your life is filled with inconveniences.",1,2025-04-02,CBE,Google Play Store,NEGATIVE,0.9986600875854492,login_issues
smart app,5,2025-04-02,CBE,Google Play Store,POSITIVE,0.999789297580719,other
isin ga'a,2,2025-04-02,CBE,Google Play Store,POSITIVE,0.7607280015945435,other
it's great,5,2025-04-02,CBE,Google Play Store,POSITIVE,0.9998691082000732,other
very good app and stars faction with work,5,2025-04-02,CBE,Google Play Store,POSITIVE,0.9998588562011719,other
It is excelent,5,2025-04-01,CBE,Google Play Store,POSITIVE,0.9998881816864014,other
Smart,5,2025-04-01,CBE,Google Play Store,POSITIVE,0.9998456239700317,other
በየወሩ አፕደት እየጠየቀኝ ነው ለነገሩ ብር ስሌለኝ ይሆናል እና ምን ለማለት ፈልገ መሰላቹ ወላህ ቼግሮኛል 🥺🥺🥺,3,2025-04-01,CBE,Google Play Store,NEGATIVE,0.9570206999778748,other
very interesting app,5,2025-04-01,CBE,Google Play Store,POSITIVE,0.9997968077659607,other
wow.......cbe.....keep it up.....!!!!!!,5,2025-04-01,CBE,Google Play Store,POSITIVE,0.9985969662666321,other
ጊዜን ቆጣቢ እና ህይወትን ቀለል ከሚያደርጉ ኢትዬጲያ ካሉ ፋይናንስ አፕልኬሽኖች ሁሉ ይሄ ይለያል,5,2025-04-01,CBE,Google Play Store,NEGATIVE,0.9510265588760376,other
Excellent🙏app,5,2025-04-01,CBE,Google Play Store,NEGATIVE,0.6970561742782593,other
the most useful,5,2025-04-01,CBE,Google Play Store,POSITIVE,0.9997223019599915,other
I am more satisfied in this app . More sure you have to secure.,4,2025-04-01,CBE,Google Play Store,POSITIVE,0.9787845015525818,other
Easy to use,5,2025-04-01,CBE,Google Play Store,POSITIVE,0.9988542795181274,other
"very good, but sometimes NUR CBE comes without my consent. even if I choose locked, it appears",4,2025-04-01,CBE,Google Play Store,NEGATIVE,0.9585953950881958,other
Excellent !!!,5,2025-04-01,CBE,Google Play Store,POSITIVE,0.9998651742935181,other
always we relay on,5,2025-04-01,CBE,Google Play Store,POSITIVE,0.9971832633018494,other
I'm lucky to have this🙏 thank you CBE.,5,2025-04-01,CBE,Google Play Store,POSITIVE,0.9997507929801941,other
it's need more improvement like Tellbirr.,4,2025-04-01,CBE,Google Play Store,NEGATIVE,0.999363124370575,other
goode app,5,2025-04-01,CBE,Google Play Store,POSITIVE,0.9997406601905823,other
a very nice app.👍👍👍,5,2025-04-01,CBE,Google Play Store,POSITIVE,0.9998323917388916,other
safe easy & fast,5,2025-04-01,CBE,Google Play Store,POSITIVE,0.9997115731239319,performance
it's good app,5,2025-04-01,CBE,Google Play Store,POSITIVE,0.9998689889907837,other
It is veary useful app but screen shout was impossible .solve this problem,5,2025-04-01,CBE,Google Play Store,NEGATIVE,0.9958590865135193,other
ጥሩ ነው,5,2025-04-01,CBE,Google Play Store,NEGATIVE,0.7850580215454102,other
እጅግ በጣም ጥሩ አፕ,5,2025-04-01,CBE,Google Play Store,NEGATIVE,0.8616323471069336,other
በጣም ሃሪፍ ነው ግን ብር በሚተላለፍበት ወቅት ተቀንሷል ይላል እላፊ መልክቱ ይደርሳል ግን አይቀንስም,5,2025-04-01,CBE,Google Play Store,NEGATIVE,0.9528432488441467,other
suitable app,4,2025-04-01,CBE,Google Play Store,POSITIVE,0.9997665286064148,other
Dear cbe this app is not comparable with 21century and pls try to solve it.💀💀💀,1,2025-04-01,CBE,Google Play Store,NEGATIVE,0.9995038509368896,other
best transaction method of financial,5,2025-04-01,CBE,Google Play Store,POSITIVE,0.9995972514152527,transactions
#CBE is Now going to on the right Pathway/track/!! Thank you CBE one step ahead on payment platform app!!,5,2025-04-01,CBE,Google Play Store,POSITIVE,0.9995881915092468,transactions
It literarily don't work at all,4,2025-04-01,CBE,Google Play Store,NEGATIVE,0.9995075464248657,other
good give us plus,5,2025-04-01,CBE,Google Play Store,POSITIVE,0.9998716115951538,other
"Very good application. However, I have one functionality recommendation. What if you let the app transfer money to any telebirr account as for MPESA? By the way, I am not the only one to ask this. Thank you!",4,2025-04-01,CBE,Google Play Store,POSITIVE,0.9895473718643188,"login_issues, transactions"
before update it was able to screenshot while after update I can't able to screenshot the transfere details,4,2025-04-01,CBE,Google Play Store,NEGATIVE,0.9852171540260315,transactions
Tnc Cbe,5,2025-04-01,CBE,Google Play Store,POSITIVE,0.9070307612419128,other
it is good app. But you have integrate cbe with cbe birr. to allow cardless withdrawal directly from our accout!,4,2025-03-31,CBE,Google Play Store,NEGATIVE,0.9151976108551025,other
great apps,5,2025-03-31,CBE,Google Play Store,POSITIVE,0.9998534917831421,other
Excellent,5,2025-03-31,CBE,Google Play Store,POSITIVE,0.9998434782028198,other
Great app!,4,2025-03-31,CBE,Google Play Store,POSITIVE,0.9998462200164795,other
CBE,5,2025-03-31,CBE,Google Play Store,POSITIVE,0.9966009855270386,other
very good 👍 👏,5,2025-03-31,CBE,Google Play Store,POSITIVE,0.9998593330383301,other
great when it works,5,2025-03-31,CBE,Google Play Store,POSITIVE,0.9998693466186523,other
"the app is very good, but why screenshots is impossible?",5,2025-03-31,CBE,Google Play Store,NEGATIVE,0.981265127658844,other
excellent match application,5,2025-03-31,CBE,Google Play Store,POSITIVE,0.9998453855514526,other
The Best app😍😍😍,5,2025-03-31,CBE,Google Play Store,POSITIVE,0.9998503923416138,other
excellent app,5,2025-03-31,CBE,Google Play Store,POSITIVE,0.9998356103897095,other
easy to use and user friendly,5,2025-03-31,CBE,Google Play Store,POSITIVE,0.9979179501533508,ui_ux
very nice,5,2025-03-31,CBE,Google Play Store,POSITIVE,0.9998563528060913,other
አሪፍ ነው በተለይ የአሻራ ደህነቱ መረጋገጡ ተመችቶኛል,3,2025-03-31,CBE,Google Play Store,NEGATIVE,0.9200406074523926,other
well software,5,2025-03-31,CBE,Google Play Store,POSITIVE,0.999262273311615,other
ጥሩ ነው አንዳንዴ ስታክ ቢያደርግም,4,2025-03-31,CBE,Google Play Store,NEGATIVE,0.8832126259803772,other
CBE very good apps,5,2025-03-31,CBE,Google Play Store,POSITIVE,0.9998394250869751,other
"This application fast, secure and more convenient. Thanks CBE",5,2025-03-31,CBE,Google Play Store,POSITIVE,0.9992094039916992,performance
excellent service,5,2025-03-31,CBE,Google Play Store,POSITIVE,0.9998576641082764,customer_support
it's best,5,2025-03-31,CBE,Google Play Store,POSITIVE,0.999842643737793,other
Why didn't you display cash transactions and bank statement in the mobile banking app?,4,2025-03-31,CBE,Google Play Store,NEGATIVE,0.9976195693016052,transactions
Amazing app,5,2025-03-31,CBE,Google Play Store,POSITIVE,0.9998670816421509,other
our legitimate bank,4,2025-03-31,CBE,Google Play Store,POSITIVE,0.9954161643981934,other
Ever and never seen this kind of app I proud my CBE,5,2025-03-31,CBE,Google Play Store,POSITIVE,0.9952196478843689,other
very good and safe for me!,5,2025-03-31,CBE,Google Play Store,POSITIVE,0.9998769760131836,other
it is best bank,5,2025-03-31,CBE,Google Play Store,POSITIVE,0.9997767806053162,other
"very good, but sometimes....",4,2025-03-31,CBE,Google Play Store,POSITIVE,0.9997310042381287,other
ከአንድ መስሪያ ቤት ወይም ድርጅት ወይም ግለሰብ በርከት ላለ ሰው ሲላክ የላኪውን መስሪያ ቤት ወይም ድርጅት ወይም ግለሰብ እንዲያሳይ አታደርጉም ? ግለሰብ ለግለሰብ ወይም ለድርጅት ሲከፍል ያሳያል ።,5,2025-03-31,CBE,Google Play Store,NEGATIVE,0.9727272391319275,other
Why not allowed to pay for fuel?,4,2025-03-31,CBE,Google Play Store,NEGATIVE,0.9974955916404724,other
Really! this app is more simple to use at any time in every where also it's transaction quality between the users within the transaction receipt as abank that means this app is our bank on hand in mobile frankly I proud on this bank digital. I have no word to wrote ...... but it's have weakness on poor connection.,5,2025-03-31,CBE,Google Play Store,NEGATIVE,0.9962796568870544,transactions
ቆንጆ ነው,5,2025-03-31,CBE,Google Play Store,NEGATIVE,0.7850580215454102,other
Great version,5,2025-03-31,CBE,Google Play Store,POSITIVE,0.9998726844787598,other
Good and easy to use,5,2025-03-31,CBE,Google Play Store,POSITIVE,0.9998656511306763,other
nice app and fast money transfer,5,2025-03-31,CBE,Google Play Store,POSITIVE,0.9994321465492249,"performance, transactions"
Really automated...,5,2025-03-31,CBE,Google Play Store,POSITIVE,0.8894501328468323,other
good App,5,2025-03-31,CBE,Google Play Store,POSITIVE,0.9998493194580078,other
bek betam kelal,5,2025-03-31,CBE,Google Play Store,POSITIVE,0.9325481057167053,other
ምርጥ አፕ ነው ተመችቶኛል❤❤,3,2025-03-31,CBE,Google Play Store,NEGATIVE,0.8616323471069336,other
Recently app keeps closing and the notification after says this app has a bug. Can you make an update please,4,2025-03-31,CBE,Google Play Store,NEGATIVE,0.9968405961990356,bugs
"very good, keep it up",5,2025-03-31,CBE,Google Play Store,POSITIVE,0.9998643398284912,other
there is some issue the process it delay,3,2025-03-31,CBE,Google Play Store,NEGATIVE,0.9957571625709534,other
what an amazing application in Ethiopian Banking industry which is very interested one!,5,2025-03-31,CBE,Google Play Store,POSITIVE,0.9997572302818298,other
interesting,3,2025-03-30,CBE,Google Play Store,POSITIVE,0.9998446702957153,other
simple&fast!!!,5,2025-03-30,CBE,Google Play Store,POSITIVE,0.9997504353523254,other
it is very good app,5,2025-03-30,CBE,Google Play Store,POSITIVE,0.9998699426651001,other
It is very excellent anddynamic plus user friend all in one bank apps of the era. I loved it.,5,2025-03-30,CBE,Google Play Store,POSITIVE,0.999854326248169,other
Very God thanks,5,2025-03-30,CBE,Google Play Store,POSITIVE,0.9993305206298828,other
The sum is good.,3,2025-03-30,CBE,Google Play Store,POSITIVE,0.9998589754104614,other
best of bests,5,2025-03-30,CBE,Google Play Store,POSITIVE,0.99969482421875,other
am happy thank you CBE🫡,5,2025-03-30,CBE,Google Play Store,POSITIVE,0.9998605251312256,other
it's very nice 👍.,5,2025-03-30,CBE,Google Play Store,POSITIVE,0.9998632669448853,other
"The history sometimes misses transactions, tranfer to cbe birr debited but not really transferred, We need to really cop up with the world for real. The hacks and security problems, invest on and solve them.",3,2025-03-30,CBE,Google Play Store,NEGATIVE,0.9945583343505859,transactions
Very good,5,2025-03-30,CBE,Google Play Store,POSITIVE,0.9998520612716675,other
halan garidhaa cbe,5,2025-03-30,CBE,Google Play Store,POSITIVE,0.9760900735855103,other
best apps for useing,5,2025-03-30,CBE,Google Play Store,POSITIVE,0.9989523887634277,other
like it,5,2025-03-29,CBE,Google Play Store,POSITIVE,0.9997184872627258,other
Good apps ...But fix the screenshot its not easy like before ......,5,2025-03-29,CBE,Google Play Store,NEGATIVE,0.9470345973968506,other
l love it,5,2025-03-29,CBE,Google Play Store,POSITIVE,0.9998722076416016,other
"I am not exaggerating when I say that this application is one of the biggest players in the banking industry. It has simplified a lot of things for the user, even if the bank is in his pocket. But my opinion is (1), when we transfer money, there is a word limit on the (Note) at the end. Why can't we write our reason briefly? I don't understand why it is limited. On the other hand, there is no limit on the bank. Could you explain this? (2), when we pay for water, why is the code not mentioned",5,2025-03-29,CBE,Google Play Store,NEGATIVE,0.9912715554237366,transactions
in this update why screenshoot is disabled now it's not working,1,2025-03-28,CBE,Google Play Store,NEGATIVE,0.9996315240859985,other
"realy I donot seen like this application ! fast ,safe ande confortable",5,2025-03-28,CBE,Google Play Store,POSITIVE,0.9892323017120361,performance
Excellent but needed upgrading!,5,2025-03-28,CBE,Google Play Store,POSITIVE,0.9263747930526733,other
goods app!! pleace update this apps??,4,2025-03-28,CBE,Google Play Store,NEGATIVE,0.9845630526542664,other
"The latest update prevents taking screenshots, which is really annoying! please allow us to take screenshots! we need it for evidence (particularly, in case of transfer failure!).",1,2025-03-27,CBE,Google Play Store,NEGATIVE,0.9977697134017944,transactions
Fantastic app! I appreciate it very much,5,2025-03-27,CBE,Google Play Store,POSITIVE,0.9998745918273926,other
Convenient app,5,2025-03-27,CBE,Google Play Store,POSITIVE,0.9977468848228455,other
Doesn't work properly. It crashes some many times. commercial bank of Ethiopia not only the application but also sending money to own CBE birr doesn't get your money in your bank account. forcefully you must wait 3-5 days to get your money back to your account. walk up CBE the world is going to decentralized finance.,1,2025-03-26,CBE,Google Play Store,NEGATIVE,0.9995678067207336,"login_issues, transactions, bugs"
It crashes multiple times everytime you launch it. Fix it. Edit: crash fixed but screenshots has been disabled. I don't know who thought this was a good idea.,1,2025-03-26,CBE,Google Play Store,NEGATIVE,0.9995493292808533,bugs
